ID	CHROM	POS	#hg19
exm347068	3	126708481
exm34739	1	26688208
exm347422	3	127298598
exm347496	3	127325493
exm347659	3	127390346
exm347796	3	127411093
exm347856	3	127642198
exm347870	3	127642814
exm34794	1	26691310
exm34807	1	26691637
exm348177	3	128204693
exm348233	3	128292334
exm348297	3	128356666
exm348333	3	128369597
exm348367	3	128603497
exm348482	3	128694629
exm348967	3	129140634
exm348977	3	129150399
exm349320	3	129247728
exm349707	3	129303236
exm349719	3	129304853
exm349732	3	129305473
exm349737	3	129305538
exm349845	3	129694681
exm350053	3	130125116
exm350059	3	130129322
exm350164	3	130188215
exm350170	3	130279229
exm350271	3	130287133
exm350291	3	130289890
exm350322	3	130293046
exm350511	3	130394240
exm350522	3	130398298
exm350548	3	130422592
exm350577	3	130437265
exm350596	3	130452435
exm350601	3	130452556
exm350704	3	130698145
exm350919	3	131068578
exm351356	3	132230013
exm351436	3	132278764
exm351636	3	132401603
exm351764	3	132433942
exm351880	3	133099711
exm352073	3	133356733
exm352096	3	133363070
exm352108	3	133371326
exm352339	3	133647212
exm352395	3	133661558
exm352452	3	133673951
exm352559	3	134077470
exm352693	3	134226028
exm352837	3	134327503
exm353014	3	135720549
exm353079	3	135721781
exm353084	3	135721903
exm353171	3	135825125
exm353279	3	136016804
exm35331	1	27106168
exm353463	3	136574049
exm353509	3	136664970
exm353536	3	136708329
exm353701	3	137790545
exm353723	3	137799459
exm353853	3	137880829
exm354125	3	138183187
exm354160	3	138188981
exm354186	3	138191448
exm354209	3	138192424
exm354251	3	138219252
exm354261	3	138219674
exm354274	3	138244331
exm354502	3	138669317
exm354684	3	139086994
exm354693	3	139088104
exm355	1	889403
exm355021	3	140401341
exm355215	3	140997282
exm355294	3	141161863
exm355340	3	141162993
exm355378	3	141164123
exm355464	3	141327438
exm355527	3	141497506
exm355554	3	141499528
exm355779	3	142066116
exm356048	3	142253974
exm356169	3	142281353
exm35620	1	27226797
exm35621	1	27226817
exm356252	3	142408506
exm35644	1	27239920
exm356569	3	142840139
exm35672	1	27240332
exm35673	1	27240419
exm356813	3	143708358
exm356822	3	143708601
exm357018	3	146167089
exm357028	3	146171883
exm357372	3	148600298
exm357378	3	148601439
exm357424	3	148714249
exm357676	3	148876582
exm357994	3	149216533
exm358284	3	150127576
exm358419	3	150290150
exm358473	3	150384637
exm358525	3	150404106
exm358540	3	150421354
exm358641	3	150690476
exm358825	3	150931989
exm358826	3	150931990
exm358833	3	150932079
exm359096	3	151107797
exm359182	3	151154923
exm359307	3	151162772
exm359355	3	151163696
exm359362	3	151163794
exm359418	3	151164891
exm359438	3	151165292
exm359671	3	151545504
exm359793	3	152174078
exm359875	3	153839806
exm359940	3	153912438
exm359958	3	153943770
exm360241	3	154836554
exm360263	3	154860064
exm360574	3	155571387
exm360646	3	155838488
exm36065	1	27632690
exm360820	3	156421238
exm360870	3	156746079
exm361019	3	157081352
exm361020	3	157081353
exm361056	3	157131765
exm361096	3	157155702
exm361109	3	157160530
exm361492	3	158428589
exm361575	3	158539799
exm361739	3	159997061
exm361841	3	160120601
exm361896	3	160137235
exm362135	3	160474172
exm36225	1	27682530
exm362266	3	160967274
exm362383	3	164700041
exm362573	3	164755772
exm362582	3	164758737
exm362612	3	164776771
exm362732	3	164906320
exm362846	3	165547973
exm362993	3	167083673
exm363086	3	167240151
exm36334	1	27687248
exm36338	1	27687309
exm363398	3	168819953
exm363578	3	169485989
exm363603	3	169496843
exm36363	1	27688031
exm363662	3	169514585
exm363696	3	169539812
exm363733	3	169540591
exm363743	3	169546720
exm36377	1	27688593
exm363791	3	169569432
exm363823	3	169578448
exm363867	3	169644710
exm363878	3	169644903
exm364005	3	169831270
exm364306	3	170198903
exm364310	3	170198945
exm364414	3	170715835
exm364520	3	170825950
exm364666	3	171394618
exm364708	3	171426583
exm36472	1	27697359
exm364796	3	171969077
exm364976	3	172165495
exm365019	3	172224402
exm365205	3	172607363
exm365279	3	172835392
exm365355	3	173998453
exm365382	3	174814750
exm365408	3	174951784
exm365535	3	178545980
exm365801	3	179096508
exm365803	3	179096602
exm366050	3	179462842
exm366115	3	179527320
exm366128	3	179537671
exm366272	3	180327918
exm366369	3	180372580
exm366388	3	180378402
exm366591	3	182583349
exm366592	3	182583352
exm366609	3	182586873
exm366619	3	182590245
exm367013	3	183017822
exm367077	3	183209738
exm367139	3	183226078
exm367379	3	183518281
exm367381	3	183518289
exm367529	3	183665155
exm367864	3	183823059
exm367881	3	183823751
exm368885	3	184039843
exm368903	3	184040623
exm368914	3	184041256
exm368982	3	184045397
exm36907	1	27942346
exm369146	3	184070588
exm369318	3	184090724
exm369692	3	184429216
exm369818	3	184654052
exm369861	3	184742136
exm369916	3	184910069
exm370051	3	185146727
exm370113	3	185191071
exm370127	3	185191371
exm370155	3	185200182
exm370223	3	185236930
exm370315	3	185347580
exm370421	3	185638969
exm370571	3	185970936
exm370637	3	186002497
exm370835	3	186302261
exm370870	3	186335088
exm371004	3	186386776
exm371014	3	186389439
exm371157	3	186459475
exm371297	3	186509524
exm371430	3	186793363
exm371491	3	186917751
exm371718	3	187088745
exm371830	3	187444543
exm372041	3	188584051
exm372063	3	188925207
exm37224	1	28261712
exm372302	3	189713194
exm372355	3	190039860
exm372370	3	190106074
exm372408	3	190127779
exm372421	3	190158168
exm372548	3	190573340
exm372632	3	191087740
exm372655	3	191093175
exm372868	3	193007713
exm372984	3	193061741
exm373009	3	193080356
exm373155	3	193175184
exm373523	3	194063040
exm373648	3	194081501
exm373668	3	194081753
exm373765	3	194147873
exm374018	3	194371881
exm374041	3	194373711
exm374123	3	194408432
exm374178	3	194790799
exm374270	3	194947440
exm37483	1	28559436
exm375654	3	195515550
exm375655	3	195515551
exm375661	3	195515594
exm375664	3	195515617
exm375781	3	195518036
exm375782	3	195518098
exm375788	3	195518119
exm375800	3	195518330
exm375940	3	195595547
exm376161	3	195798320
exm376211	3	195934286
exm376288	3	195954554
exm376413	3	196033842
exm376450	3	196054374
exm376642	3	196281618
exm376742	3	196387697
exm376957	3	196613022
exm37696	1	28802695
exm37698	1	28806965
exm377060	3	196674367
exm377164	3	196730886
exm377475	3	197238950
exm377499	3	197239234
exm377617	3	197409392
exm377663	3	197423888
exm377836	3	197566201
exm377849	3	197574789
exm37792	1	28864399
exm377935	3	197665543
exm377998	3	197687180
exm378258	4	87277
exm378260	4	87300
exm378333	4	155675
exm378546	4	436269
exm37873	1	28931901
exm378732	4	515503
exm378856	4	619758
exm378943	4	651154
exm379136	4	676125
exm379165	4	678283
exm379347	4	845568
exm379355	4	845686
exm379481	4	870955
exm37977	1	29063648
exm37994	1	29069432
exm380181	4	995578
exm380193	4	995783
exm38024	1	29139038
exm380390	4	1019077
exm380418	4	1075216
exm380433	4	1087369
exm380458	4	1107149
exm380501	4	1164277
exm38084	1	29314302
exm381222	4	1643268
exm381233	4	1656776
exm381279	4	1659135
exm381349	4	1720225
exm381420	4	1730121
exm381856	4	1843365
exm381889	4	1902722
exm381940	4	1936907
exm382126	4	1988103
exm382313	4	2172826
exm38238	1	29475394
exm382597	4	2306662
exm382712	4	2460519
exm382749	4	2632804
exm383142	4	2834742
exm383269	4	2930198
exm383318	4	2933558
exm383468	4	2949274
exm383504	4	2954057
exm383640	4	3040146
exm383958	4	3221998
exm384164	4	3318726
exm384332	4	3427247
exm384400	4	3444477
exm384448	4	3446117
exm384451	4	3446150
exm385123	4	4303927
exm38532	1	29638036
exm385529	4	5528039
exm385705	4	5642347
exm385727	4	5664970
exm385816	4	5733240
exm386090	4	5857909
exm386456	4	6302816
exm386530	4	6303301
exm386608	4	6303849
exm386646	4	6304143
exm386840	4	6600015
exm387089	4	6862791
exm387128	4	6863846
exm387132	4	6864048
exm387216	4	6925237
exm387258	4	6925654
exm387288	4	7006636
exm387342	4	7043546
exm387347	4	7043778
exm387423	4	7062707
exm387484	4	7435244
exm387533	4	7435887
exm387650	4	7705923
exm387672	4	7716913
exm387745	4	7735055
exm387746	4	7735058
exm387865	4	7802227
exm387881	4	7811381
exm388369	4	8235127
exm388615	4	8390998
exm388734	4	8451559
exm388768	4	8469757
exm388787	4	8472816
exm388853	4	8583209
exm389070	4	8609124
exm38950	1	31447545
exm389726	4	10447168
exm389933	4	13543700
exm389957	4	13545804
exm390048	4	13601079
exm39007	1	31656764
exm390110	4	13602229
exm390127	4	13602725
exm390145	4	13603373
exm390182	4	13604163
exm390190	4	13604418
exm390240	4	13605780
exm390608	4	15591190
exm390732	4	15688604
exm390845	4	15780219
exm390888	4	15842075
exm390913	4	15937813
exm391082	4	16026841
exm391109	4	16077427
exm391220	4	17492326
exm391272	4	17524570
exm391287	4	17528602
exm391371	4	17606274
exm391473	4	17660021
exm391602	4	17829990
exm391629	4	17839266
exm391653	4	17842280
exm392052	4	22389707
exm392062	4	22389867
exm392148	4	22425893
exm392553	4	24833212
exm392678	4	25125703
exm393064	4	25677835
exm393106	4	25759334
exm393365	4	26487443
exm393737	4	31144294
exm393839	4	36134940
exm393894	4	36163089
exm394002	4	36292018
exm394118	4	37447211
exm394158	4	37591955
exm394174	4	37592249
exm394357	4	37962186
exm394417	4	38022282
exm394577	4	38690677
exm394669	4	38776337
exm394672	4	38776431
exm39472	1	32121026
exm394853	4	38829111
exm395063	4	38995401
exm395080	4	39000476
exm395228	4	39217529
exm395398	4	39306471
exm395455	4	39322028
exm395475	4	39328181
exm395563	4	39439520
exm39578	1	32148936
exm395961	4	40121635
exm395968	4	40121939
exm396	1	892388
exm396052	4	40127926
exm396180	4	40356240
exm396285	4	40752736
exm396293	4	40752887
exm396391	4	40892489
exm396408	4	40946971
exm396596	4	41652426
exm396929	4	42403232
exm39701	1	32163521
exm397283	4	44696454
exm397381	4	46125883
exm397536	4	47427873
exm397657	4	47559764
exm397769	4	47593283
exm397776	4	47597749
exm397920	4	47765462
exm398151	4	48037014
exm398250	4	48136181
exm398481	4	48496243
exm398600	4	48542895
exm398633	4	48553541
exm398710	4	48581017
exm39873	1	32205180
exm398808	4	48853824
exm398839	4	48896023
exm398958	4	52729610
exm398995	4	52860754
exm399031	4	52861781
exm399059	4	52864010
exm399362	4	53751937
exm399423	4	54218899
exm399438	4	54231541
exm399793	4	55136800
exm400027	4	55946191
exm400205	4	55984931
exm400335	4	56325365
exm400642	4	56886891
exm400716	4	57180710
exm400717	4	57180739
exm400726	4	57180968
exm400756	4	57181632
exm400969	4	57244392
exm400971	4	57244414
exm400984	4	57244512
exm400997	4	57248716
exm40107	1	32280069
exm401282	4	57777171
exm401596	4	57907088
exm401819	4	65275037
exm401826	4	66189846
exm40188	1	32508204
exm402077	4	68411056
exm402116	4	68449348
exm402563	4	69094507
exm402634	4	69179842
exm402758	4	69342157
exm403204	4	69962559
exm403240	4	69972925
exm40332	1	32647133
exm403586	4	70460217
exm403667	4	70512787
exm40371	1	32660697
exm403710	4	70596225
exm403787	4	70799939
exm403800	4	70802283
exm403898	4	70898922
exm403946	4	71024128
exm404291	4	71347486
exm404357	4	71465278
exm404372	4	71468348
exm404518	4	71508799
exm404561	4	71509980
exm404607	4	71532168
exm404709	4	71654527
exm40477	1	32673514
exm404800	4	71701905
exm405097	4	72897848
exm405111	4	72994416
exm405113	4	72994522
exm405139	4	73012954
exm405163	4	73013389
exm405463	4	73962889
exm405616	4	74275120
exm405704	4	74306373
exm405727	4	74310754
exm405728	4	74310768
exm405789	4	74319538
exm405826	4	74352800
exm40583	1	32687914
exm405858	4	74363387
exm405885	4	74442349
exm405990	4	74702951
exm406023	4	74719783
exm40617	1	32694351
exm406180	4	75091018
exm406235	4	75246762
exm406295	4	75675841
exm406344	4	75937914
exm406453	4	76452302
exm406906	4	76877285
exm407083	4	77003203
exm407106	4	77018806
exm407265	4	77102148
exm407423	4	77274306
exm407430	4	77276512
exm407455	4	77288866
exm407517	4	77305720
exm407614	4	77660731
exm407659	4	77661636
exm407990	4	78079721
exm408142	4	78830434
exm408169	4	79158715
exm408180	4	79166478
exm408284	4	79258894
exm408296	4	79285146
exm408652	4	79432602
exm408691	4	79443837
exm408733	4	79461979
exm408748	4	79462146
exm408793	4	79518494
exm408933	4	79832195
exm409074	4	80328793
exm409110	4	80899172
exm409127	4	80940081
exm409233	4	81124319
exm409365	4	81967102
exm409415	4	82013569
exm409494	4	82126134
exm409737	4	83601873
exm409871	4	83782827
exm409880	4	83784496
exm410201	4	84206004
exm410254	4	84232029
exm410319	4	84348765
exm410413	4	84376639
exm410607	4	85525421
exm410859	4	85717696
exm411026	4	86916056
exm411063	4	86921668
exm411188	4	87643398
exm411192	4	87643478
exm411341	4	87705622
exm411349	4	87706420
exm411379	4	87730949
exm411414	4	87752976
exm41146	1	33235371
exm411479	4	87967323
exm411809	4	88243948
exm411924	4	88414754
exm411939	4	88415061
exm411941	4	88415194
exm411957	4	88415566
exm411960	4	88415636
exm411989	4	88533603
exm412043	4	88535003
exm412373	4	88583135
exm412407	4	88583873
exm412465	4	88732573
exm412483	4	88732918
exm412486	4	88732999
exm412500	4	88766142
exm41251	1	33237659
exm412534	4	88766909
exm412550	4	88767205
exm412552	4	88767233
exm412816	4	89036161
exm41283	1	33245729
exm413068	4	89385130
exm413334	4	89628051
exm413384	4	89668816
exm413597	4	90169684
exm413609	4	90169852
exm413659	4	90170625
exm413678	4	90170951
exm413741	4	90816448
exm413807	4	90856564
exm413947	4	91230480
exm414230	4	95199785
exm414264	4	95220712
exm414271	4	95223325
exm414273	4	95223358
exm414601	4	96256588
exm414625	4	96761363
exm414666	4	96762158
exm414667	4	96762167
exm414828	4	99363155
exm414905	4	99978930
exm415066	4	100140306
exm415185	4	100239284
exm415227	4	100264209
exm415301	4	100349246
exm415306	4	100349669
exm415442	4	100504566
exm415461	4	100512442
exm415530	4	100532606
exm415546	4	100542308
exm415820	4	102751014
exm416053	4	103517418
exm416387	4	103952869
exm41642	1	33557731
exm416559	4	104054883
exm416577	4	104060947
exm416594	4	104061993
exm416639	4	104067112
exm416648	4	104068553
exm416778	4	104117108
exm416810	4	104510991
exm416888	4	106155121
exm416958	4	106157293
exm417069	4	106317429
exm417138	4	106395186
exm417317	4	106819144
exm417546	4	107249244
exm417588	4	107279482
exm417617	4	107847043
exm417917	4	109088713
exm417990	4	109670434
exm418277	4	110452542
exm418344	4	110612105
exm418399	4	110638871
exm418639	4	110772947
exm418723	4	110834538
exm418747	4	110865150
exm418752	4	110866260
exm418756	4	110866366
exm418845	4	110914427
exm418852	4	110915974
exm418872	4	110925738
exm418884	4	110932517
exm418975	4	111441371
exm418979	4	111441426
exm419241	4	113352014
exm419420	4	113468440
exm419496	4	113508718
exm419602	4	113540475
exm419766	4	114095617
exm419942	4	114274230
exm420018	4	114275964
exm420131	4	114278617
exm420219	4	114286207
exm420243	4	114290816
exm420341	4	114823535
exm420495	4	115792029
exm420521	4	115898360
exm420703	4	119174666
exm421063	4	119948504
exm421095	4	119951735
exm421166	4	119978601
exm421244	4	120169906
exm421297	4	120192664
exm421808	4	122254142
exm421910	4	122617780
exm422005	4	122738801
exm422024	4	122742165
exm422400	4	123171659
exm422519	4	123249341
exm42272	1	34033273
exm422768	4	123664333
exm422813	4	123747943
exm422835	4	123797526
exm42290	1	34035130
exm422925	4	123855576
exm422954	4	123868551
exm423199	4	125599898
exm423204	4	125599975
exm423281	4	126238924
exm423352	4	126240968
exm423368	4	126241335
exm423526	4	126367479
exm423892	4	128564885
exm423923	4	128595296
exm424385	4	129035733
exm424394	4	129043204
exm424616	4	129867280
exm424869	4	138442359
exm424933	4	138451218
exm425086	4	139964458
exm425480	4	140810546
exm42556	1	34190951
exm425580	4	141300319
exm425731	4	141484281
exm425916	4	142053711
exm425970	4	142155072
exm426110	4	143235865
exm426445	4	144617347
exm426584	4	144918712
exm426679	4	145580003
exm426744	4	145656037
exm42677	1	34330200
exm427049	4	146576332
exm427053	4	146576418
exm427163	4	146791487
exm42719	1	34554603
exm427205	4	146823598
exm427428	4	147830322
exm427517	4	148564030
exm427528	4	148575268
exm427600	4	148601481
exm42765	1	34663208
exm42773	1	34663411
exm427732	4	148968149
exm427975	4	151199070
exm42805	1	34667736
exm428268	4	151773593
exm428915	4	153691499
exm428949	4	153791955
exm429016	4	153875376
exm429135	4	153897094
exm429154	4	153897525
exm429297	4	154318381
exm429298	4	154318384
exm429345	4	154502559
exm429407	4	154514973
exm429482	4	154533506
exm429591	4	154625126
exm429601	4	154625486
exm429649	4	154626271
exm429765	4	155155969
exm42977	1	35227362
exm429773	4	155156179
exm429804	4	155156750
exm429857	4	155158010
exm429888	4	155163829
exm429949	4	155219662
exm430048	4	155250701
exm430065	4	155253754
exm430107	4	155254540
exm430270	4	155465644
exm430329	4	155488788
exm430386	4	155505692
exm430466	4	155510046
exm430691	4	156274109
exm430731	4	156289765
exm430901	4	156698677
exm430951	4	156751055
exm431168	4	157694009
exm431315	4	158257778
exm431374	4	159091422
exm431398	4	159092014
exm431468	4	159161483
exm431530	4	159566240
exm431736	4	159780244
exm431764	4	159789403
exm431848	4	159836342
exm431858	4	159894241
exm432142	4	163032498
exm432144	4	163032521
exm432146	4	164048199
exm432311	4	164393117
exm432488	4	165118679
exm432571	4	165961889
exm432573	4	165961915
exm432597	4	165962490
exm432750	4	166259061
exm433068	4	169099089
exm433167	4	169182049
exm433526	4	169383050
exm433571	4	169433157
exm433592	4	169589341
exm433665	4	169835150
exm433666	4	169837047
exm433708	4	169911465
exm433843	4	170077770
exm433902	4	170359267
exm434296	4	174216551
exm434306	4	174219273
exm43444	1	35496159
exm434542	4	175231002
exm434548	4	175231175
exm434763	4	175898983
exm434903	4	177061070
exm434911	4	177067151
exm434946	4	177077248
exm434954	4	177082069
exm435012	4	177100617
exm435100	4	177142363
exm435117	4	177142710
exm435194	4	177632758
exm435208	4	177650736
exm435244	4	178256913
exm435362	4	178359960
exm435366	4	178360748
exm435471	4	183601414
exm435485	4	183601819
exm435871	4	184203886
exm435874	4	184203952
exm435905	4	184233502
exm435931	4	184242959
exm436047	4	184585165
exm436055	4	184587424
exm436069	4	184588242
exm436095	4	184600605
exm436142	4	184614210
exm436143	4	184614232
exm436195	4	184627996
exm436266	4	184931431
exm436280	4	184931643
exm436467	4	185329318
exm436486	4	185350161
exm436545	4	185587097
exm436605	4	185615727
